id,Label
1568227958166364160,1
1568227958157975554,1
1568227958137004038,1
1568227958120189952,1
1568227958107811843,1
1568227958074007552,1
1568227958006898689,1
1568227957998592000,1
1568227957994405890,1
1568227957965029377,1
1568227957943984129,1
1568227957885263875,1
1568227957881044996,1
1568227957872656388,1
1568227957864558593,1
1568227957818392579,1
1568227957809750017,1
1568227957801627650,1
1568227957768069121,1
1568227957734522880,1
1568227957734342656,1
1568227957730168834,1
1568227957726126081,1
1568227957705175040,1
1568227957692370945,1
1568227957683920897,1
1568227957675642880,1
1568227957663055872,1
1568227957659045888,1
1568227957654667264,1
1568227957646434304,1
1568227957566570497,1
1568227957511954434,1
1568227957444861952,1
1568227957436723201,1
1568227957432524800,1
1568227957415546880,1
1568227957411352577,1
1568227957411352576,1
1568227957373636613,1
1568227957357056002,1
1568227957319024640,1
1568227957268779013,1
1568227957247705090,1
1568227957239332864,1
1568227957235392517,1
1568227957230936064,1
1568227957226835972,1
1568227957214248960,1
1568227957159899136,1
1568227957134757892,1
1568227957126070273,1
1568227957084426241,1
1568227957084246016,1
1568227957063274504,1
1568227957017042945,1
1568227957000241153,1
1568227956991922178,1
1568227956966711297,1
1568227956954374145,1
1568227956945989632,1
1568227956920832005,1
1568227956899577856,1
1568227956895498240,1
1568227956811788291,1
1568227956769554433,1
1568227956715053058,1
1568227956710903808,1
1568227956685774849,1
1568227956664979457,1
1568227956648218629,1
1568227956610170880,1
1568227956593508353,1
1568227956585005056,1
1568227956568342532,1
1568227956559908866,1
1568227956551467011,1
1568227956526309378,1
1568227956518170625,1
1568227956488818691,1
1568227956446871556,1
1568227956408860672,1
1568227956362715141,1
1568227956346028033,1
1568227956316839936,1
1568227956303994880,1
1568227956300087296,1
1568227956270530563,1
1568227956262338560,1
1568227956044042240,1
1568227956035575808,1
1568227956027265025,1
1568227956014698500,1
1568227955985338368,1
1568227955968561152,1
1568227955951771652,1
1568227955935166470,1
1568227955930972165,1
1568227955876274179,1
1568227955863703554,1
1568227955842613248,1
1568227955834507267,1
1568227955834343430,1
1568227955821760513,1
1568227955813351425,1
1568227955796574209,1
1568227955788095488,1
1568227955775520769,1
1568227955767222273,1
1568227955754557440,1
1568227955754541058,1
1568227955725443077,1
1568227955666571266,1
1568227955595440128,1
1568227955578662913,1
1568227955561877504,1
1568227955519668224,1
1568227955515756547,1
1568227955465244673,1
1568227955444224001,1
1568227955440078849,1
1568227955435790336,1
1568227955377336320,1
1568227955347685382,1
1568227955310219264,1
1568227955280846852,1
1568227955238649856,1
1568227955226148876,1
1568227955167612928,1
1568227955159232512,1
1568227955100340225,1
1568227955075174405,1
1568227955066691584,1
1568227954907299840,1
1568227954894999552,1
1568227954894995456,1
1568227954861420544,1
1568227954861260800,1
1568227954840465409,1
1568227954810920961,1
1568227954760597505,1
1568227954739785729,1
1568227954727202816,1
1568227954722803718,1
1568227954697568256,1
1568227954689187840,1
1568227954685267969,1
1568227954643144705,1
1568227954617982976,1
1568227954580230146,1
1568227954563624961,1
1568227954555244544,1
1568227954500444163,1
1568227954488143872,1
1568227954458775563,1
1568227954446024704,1
1568227954404069376,1
1568227954382995458,1
1568227954366509056,1
1568227954366337026,1
1568227954357932034,1
1568227954349703170,1
1568227954337120256,1
1568227954249068546,1
1568227954190331904,1
1568227954177753089,1
1568227954160705536,1
1568227954093887488,1
1568227954085482496,1
1568227954064502784,1
1568227953997221890,1
1568227953989013505,1
1568227953980366848,1
1568227953946796033,1
1568227953942708234,1
1568227953917444097,1
1568227953896730631,1
1568227953892544517,1
1568227953833820160,1
1568227953829416965,1
1568227953766535168,1
1568227953749774337,1
1568227953682563079,1
1568227953674256384,1
1568227953665871872,1
1568227953636683778,1
1568227953628127232,1
1568227953623928838,1
1568227953569591301,1
1568227953531559936,1
1568227953519243265,1
1568227953506504706,1
1568227953447772161,1
1568227953401544708,1
1568227953401544704,1
1568227953397608453,1
1568227953397403650,1
1568227953384865795,1
1568227953367973892,1
1568227953363787780,1
1568227953359687682,1
1568227953355685888,1
1568227953334525953,1
1568227953309548548,1
1568227953255006209,1
1568227953254846464,1
1568227953250811908,1
1568227953229676546,1
1568227953196122113,1
1568227953166671873,1
1568227953158537216,1
1568227953149984768,1
1568227953124823042,1
1568227953116332033,1
1568227953104031750,1
1568227953045082115,1
1568227953032548354,1
1568227953028349952,1
1568227953003171840,1
1568227952990593027,1
1568227952973979652,1
1568227952944365569,1
1568227952927678464,1
1568227952923656193,1
1568227952885923841,1
1568227952885653506,1
1568227952873046018,1
1568227952843755520,1
1568227952831217665,1
1568227952822996995,1
1568227952772497409,1
1568227952730447872,1
1568227952726269952,1
1568227952659435520,1
1568227952575320065,1
1568227952571064320,1
1568227952537784321,1
1568227952474849290,1
1568227952449703936,1
1568227952416157696,1
1568227952411967488,1
1568227952386625537,1
1568227952382431232,1
1568227952332087297,1
1568227952331997184,1
1568227952319422471,1
1568227952302690305,1
1568227952290107397,1
1568227952277553156,1
1568227952248094722,1
1568227952239804416,1
1568227952223199232,1
1568227952206434304,1
1568227952198045698,1
1568227952197779456,1
1568227952139304962,1
1568227952126750720,1
1568227952105762821,1
1568227952080437249,1
1568227952051064832,1
1568227951984115712,1
1568227951983853568,1
1568227951958687744,1
1568227951925235715,1
1568227951900250117,1
1568227951899967488,1
1568227951891648518,1
1568227951837347841,1
1568227951828770817,1
1568227951816355840,1
1568227951782825984,1
1568227951757385728,1
1568227951744884743,1
1568227951740653568,1
1568227951707312129,1
1568227951673491456,1
1568227951615037441,1
1568227951581478913,1
1568227951560331264,1
1568227951551946752,1
1568227951543742466,1
1568227951472246786,1
1568227951421886466,1
1568227951417692160,1
1568227951396753409,1
1568227951388278784,1
1568227951384068096,1
1568227951363112966,1
1568227951317233671,1
1568227951249850368,1
1568227951220752392,1
1568227951199797248,1
1568227951136673793,1
1568227951073980416,1
1568227951065579520,1
1568227951044337669,1
1568227951035965441,1
1568227951019462660,1
1568227951014985728,1
1568227950998462464,1
1568227950968934400,1
1568227950952345600,1
1568227950939746307,1
1568227950935302145,1
1568227950926958598,1
1568227950914314242,1
1568227950872481792,1
1568227950847213570,1
1568227950817955840,1
1568227950813757440,1
1568227950813650946,1
1568227950805536770,1
1568227950775894016,1
1568227950738423808,1
1568227950704697344,1
1568227950704599045,1
1568227950687821827,1
1568227950587174912,1
1568227950566178817,1
1568227950562082822,1
1568227950427881474,1
1568227950415290368,1
1568227950406909954,1
1568227950386118656,1
1568227950373531648,1
1568227950369320962,1
1568227950344171520,1
1568227950335770626,1
1568227950318784513,1
1568227950310600704,1
1568227950306422792,1
1568227950302056448,1
1568227950298042370,1
1568227950251896837,1
1568227950239121410,1
1568227950209761281,1
1568227950167822337,1
1568227950151057409,1
1568227950146818049,1
1568227950096535552,1
1568227950088146950,1
1568227950071365632,1
1568227950063161344,1
1568227950037979136,1
1568227950029606912,1
1568227950012649475,1
1568227949987639296,1
1568227949966393344,1
1568227949958279175,1
1568227949949906944,1
1568227949945704448,1
1568227949941346304,1
1568227949941227521,1
1568227949911883777,1
1568227949878427648,1
1568227949840564230,1
1568227949807017984,1
1568227949798895616,1
1568227949765328897,1
1568227949740191744,1
1568227949697957888,1
1568227949685493760,1
1568227949681250309,1
1568227949656117251,1
1568227949589196802,1
1568227949580791808,1
1568227949559836672,1
1568227949559660548,1
1568227949559554050,1
1568227949467340801,1
1568227949425446913,1
1568227949400268801,1
1568227949387857921,1
1568227949366726662,1
1568227949358325763,1
1568227949354307594,1
1568227949299515392,1
1568227949291118593,1
1568227949283000320,1
1568227949257555968,1
1568227949244973058,1
1568227949236686848,1
1568227949211688963,1
1568227949127532545,1
1568227949081677831,1
1568227949077475328,1
1568227949060694016,1
1568227949035548672,1
1568227949026971651,1
1568227949026885636,1
1568227949006000129,1
1568227948989411328,1
1568227948981022721,1
1568227948980834304,1
1568227948968157185,1
1568227948964024320,1
1568227948959866880,1
1568227948943007745,1
1568227948909531139,1
1568227948901048323,1
1568227948855005191,1
1568227948846792704,1
1568227948800659457,1
1568227948796190720,0
1568227948792287232,0
1568227948750315520,1
1568227948704010241,1
1568227948695781378,1
1568227948691603468,0
1568227948615852038,0
1568227948548788226,1
1568227948548734978,0
1568227948544786432,0
1568227948485902338,1
1568227948456714242,0
1568227948456546304,1
1568227948452519936,0
1568227948435750912,0
1568227948427091968,0
1568227948377030656,0
1568227948364464128,1
1568227948360249346,0
1568227948347461632,1
1568227948288933893,1
1568227948234215425,0
1568227948192485378,0
1568227948129386497,0
1568227948108431360,0
1568227948091547648,1
1568227948058279938,0
1568227948011864069,1
1568227948007669762,0
1568227947999555584,0
1568227947970007041,0
1568227947969912838,0
1568227947957321728,0
1568227947953225728,0
1568227947936374784,0
1568227947932430338,1
1568227947873542148,1
1568227947873505283,0
1568227947860967425,1
1568227947819200512,1
1568227947785363456,1
1568227947764498432,0
1568227947747622914,0
1568227947722715138,0
1568227947722555392,0
1568227947709976580,1
1568227947684962304,0
1568227947680522241,1
1568227947655401473,0
1568227947634622464,0
1568227947605098498,0
1568227947584126976,0
1568227947579949058,0
1568227947575742470,1
1568227947571720193,1
1568227947554770948,1
1568227947550593024,0
1568227947546382336,0
1568227947533705219,1
1568227947525332992,1
1568227947517194248,0
1568227947504345090,0
1568227947433152513,1
1568227947433132032,1
1568227947424661508,0
1568227947420553216,1
1568227947395579910,0
1568227947395575813,1
1568227947395284993,0
1568227947324252161,0
1568227947256872963,0
1568227947248500737,0
1568227947131142144,1
1568227947097604096,0
1568227947085008899,1
1568227947064197121,1
1568227947043258369,0
1568227947039047686,0
1568227947017912320,0
1568227947013898247,0
1568227947005476865,0
1568227947001036801,0
1568227946996924419,0
1568227946984361985,0
1568227946967572481,0
1568227946954997760,0
1568227946938122241,1
1568227946917158913,0
1568227946892259328,1
1568227946887774209,0
1568227946862632964,0
1568227946854322180,0
1568227946820665344,1
1568227946803912706,0
1568227946745274368,0
1568227946716069889,1
1568227946711912449,0
1568227946703249409,1
1568227946695131139,0
1568227946694955008,1
1568227946653007874,0
1568227946644574210,1
1568227946607030272,1
1568227946577510400,1
1568227946514776065,0
1568227946506354689,0
1568227946477010945,1
1568227946380537856,1
1568227946342531075,1
1568227946321567745,0
1568227946279874562,1
1568227946263097345,0
1568227946220978179,0
1568227946179039232,0
1568227946158227457,1
1568227946141212673,0
1568227946124513282,1
1568227946099519488,1
1568227946070159360,0
1568227946040541184,1
1568227946007265287,1
1568227946006970369,0
1568227945994678272,1
1568227945986101250,0
1568227945986007040,0
1568227945910620160,0
1568227945898188800,0
1568227945885630466,0
1568227945877065730,0
1568227945839468546,1
1568227945830825985,0
1568227945805926401,1
1568227945805750273,0
1568227945789145089,1
1568227945776283653,0
1568227945755381761,0
1568227945730428929,0
1568227945717633024,0
1568227945696591875,0
1568227945595936769,1
1568227945579446274,1
1568227945558282242,1
1568227945528938504,0
1568227945520439296,1
1568227945516343298,1
1568227945516244993,1
1568227945499459587,0
1568227945441034240,0
1568227945419886592,0
1568227945386229762,1
1568227945365340160,1
1568227945293963265,0
1568227945252012032,0
1568227945205964801,1
1568227945193299969,0
1568227945176612875,1
1568227945172410372,0
1568227945139040261,0
1568227945139023873,1
1568227945101295617,1
1568227945096921088,0
1568227944950013953,1
1568227944912539651,0
1568227944878718978,1
1568227944870612994,0
1568227944811593729,1
1568227944807669762,0
1568227944757166082,0
1568227944753147904,0
1568227944711225346,0
1568227944681689090,0
1568227944673288196,1
1568227944660623363,1
1568227944652484610,1
1568227944652480515,0
1568227944635457536,0
1568227944597782531,1
1568227944551665666,0
1568227944530690048,0
1568227944513798147,1
1568227944509874176,0
1568227944505479171,0
1568227944501231616,1
1568227944497315841,0
1568227944493101056,1
1568227944463491076,1
1568227944379604993,1
1568227944341946368,0
1568227944333443072,1
1568227944299995137,1
1568227944283389955,0
1568227944270528513,0
1568227944174333955,0
1568227944115458049,0
1568227944111243264,0
1568227944086048768,0
1568227944052523008,1
1568227944040124417,1
1568227944031571969,0
1568227944031555588,0
1568227944006561794,0
1568227943955955715,1
1568227943947681792,0
1568227943943397377,0
1568227943914012674,1
1568227943884922880,1
1568227943876526081,0
1568227943863697410,1
1568227943805222912,0
1568227943784280064,0
1568227943784005632,0
1568227943754629121,0
1568227943737958403,1
1568227943700377601,1
1568227943696015360,0
1568227943599456256,1
1568227943595364356,0
1568227943553409029,0
1568227943544983555,0
1568227943540822016,0
1568227943494877195,1
1568227943482273792,0
1568227943477821442,0
1568227943465238530,0
1568227943448444928,0
1568227943373017088,0
1568227943348043776,1
1568227943347798016,1
1568227943343706116,1
1568227943339499522,1
1568227943310307329,0
1568227943280791552,0
1568227943280697345,0
1568227943238848513,0
1568227943217876995,0
1568227943205449728,0
1568227943188516864,0
1568227943184474113,1
1568227943180124161,1
1568227943163301888,1
1568227943121305601,0
1568227943087734784,0
1568227943075442690,1
1568227943075442689,0
1568227943071064064,0
1568227942991527939,0
1568227942982885382,1
1568227942982877188,0
1568227942974504961,0
1568227942928375808,1
1568227942920032257,0
1568227942895079425,0
1568227942886416388,1
1568227942878289925,0
1568227942844739584,0
1568227942832173056,1
1568227942743916547,1
1568227942739886082,0
1568227942697771008,0
1568227942697664512,1
1568227942681149449,0
1568227942660022278,1
1568227942613876738,0
1568227942609702912,0
1568227942576308225,0
1568227942546771971,0
1568227942542577673,0
1568227942521503745,0
1568227942462791682,0
1568227942458707969,0
1568227942379167752,0
1568227942374801411,0
1568227942253363201,1
1568227942244749314,1
1568227942186237954,0
1568227942165090304,1
1568227942139936774,1
1568227942131531777,0
1568227942118957057,0
1568227942005895170,0
1568227942005710850,0
1568227941955375104,0
1568227941938769930,0
1568227941884239873,1
1568227941883969536,1
1568227941875871744,0
1568227941871677440,1
1568227941863276548,0
1568227941808742401,0
1568227941783420935,0
1568227941783404544,0
1568227941775024135,1
1568227941754064902,0
1568227941754048513,1
1568227941750013952,0
1568227941749776386,0
1568227941724864512,0
1568227941708083200,0
1568227941699518465,0
1568227941653389313,0
1568227941640998912,1
1568227941636780032,0
1568227941624037378,1
1568227941565497345,0
1568227941548527617,1
1568227941506588674,1
1568227941477396482,1
1568227941443637251,0
1568227941439488000,0
1568227941431091202,1
1568227941380661248,0
1568227941355511809,0
1568227941318000642,1
1568227941292670979,1
1568227941288394752,1
1568227941271670787,0
1568227941200416769,0
1568227941154267137,0
1568227941150068736,1
1568227941116710913,0
1568227941112225797,1
1568227941074493440,1
1568227941049405440,1
1568227940986507265,1
1568227940948938756,1
1568227940898414593,0
1568227940898316288,0
1568227940852469762,0
1568227940835684357,0
1568227940822880256,0
1568227940768292864,0
1568227940764209154,0
1568227940764188678,0
1568227940717953026,0
1568227940709634049,1
1568227940655321088,0
1568227940642525184,1
1568227940571447299,0
1568227940554444800,0
1568227940537716740,0
1568227940529328131,0
1568227940529328128,0
1568227940525031425,1
1568227940512550913,1
1568227940499955712,0
1568227940445442051,1
1568227940407848960,0
1568227940399484933,1
1568227940265037824,0
1568227940231532544,1
1568227940214734851,0
1568227940210733057,0
1568227940202328065,1
1568227940172988417,0
1568227940172808192,1
1568227940164419585,1
1568227940147634176,1
1568227940126846977,0
1568227940114079744,0
1568227940072099841,0
1568227940046966785,1
1568227940042944513,0
1568227940042940417,0
1568227940009377795,0
1568227939959066625,0
1568227939958898694,1
1568227939916849154,0
1568227939837411329,1
1568227939816439809,1
1568227939791011842,0
1568227939753533447,0
1568227939749175303,0
1568227939694657536,1
1568227939686445062,0
1568227939589967872,0
1568227939547811844,0
1568227939526787073,1
1568227939518488577,0
1568227939434614785,0
1568227939405406211,0
1568227939392823305,0
1568227939350900739,1
1568227939333935106,1
1568227939329744897,0
1568227939262820352,1
1568227939228991492,1
1568227939191496704,1
1568227939191332864,0
1568227939170279426,1
1568227939153580032,0
1568227939149389824,1
1568227939136970758,0
1568227939061219333,1
1568227939057307652,1
1568227939032125442,1
1568227938981527553,0
1568227938973241344,0
1568227938968997888,1
1568227938901889027,0
1568227938893701120,0
1568227938885160961,1
1568227938872528898,1
1568227938859892736,0
1568227938855706624,1
1568227938851594240,0
1568227938830798850,0
1568227938746920963,1
1568227938746744838,1
1568227938700791812,1
1568227938662858759,1
1568227938650423296,0
1568227938629206016,0
1568227938620817410,0
1568227938562363401,1
1568227938558185476,1
1568227938557894659,0
1568227938511851520,1
1568227938511773697,1
1568227938495078400,1
1568227938486599682,0
1568227938457325568,0
1568227938440454147,1
1568227938440445953,0
1568227938423783424,1
1568227938406899712,0
1568227938360856578,0
1568227938356629505,0
1568227938302033920,1
1568227938289459202,1
1568227938281160705,0
1568227938235027459,1
1568227938113404929,1
1568227938100805633,0
1568227938079744001,1
1568227938071465984,0
1568227938063253505,0
1568227938062958592,0
1568227938059034624,1
1568227938054569984,1
1568227938037899265,1
1568227938021294081,1
1568227938000158720,0
1568227937937137664,0
1568227937865924608,0
1568227937861738504,1
1568227937857732611,0
1568227937857536000,1
1568227937819967488,1
1568227937798717441,0
1568227937756893186,0
1568227937748492291,0
1568227937740267520,0
1568227937731715074,1
1568227937689939968,1
1568227937656410114,1
1568227937647722498,1
1568227937631244289,0
1568227937631047681,1
1568227937622659080,1
1568227937597685760,0
1568227937597681669,1
1568227937597489153,0
1568227937589104640,1
1568227937584906240,0
1568227937572327424,1
1568227937551269889,1
1568227937542983681,0
1568227937488621570,1
1568227937480241152,1
1568227937434091520,1
1568227937379311619,0
1568227937379295234,1
1568227937375199232,1
1568227937362526208,0
1568227937337638914,1
1568227937324859394,0
1568227937270341637,1
1568227937249370113,0
1568227937245077504,0
1568227937216008192,1
1568227937198931969,0
1568227937186349058,0
1568227937161289728,0
1568227937153089537,0
1568227937148715011,0
1568227937127653376,1
1568227937106771968,1
1568227937081610241,0
1568227937048055810,0
1568227937043750915,0
1568227937018646528,0
1568227937010470914,0
1568227936985124864,1
1568227936939184130,1
1568227936926593025,0
1568227936897056769,0
1568227936893009922,0
1568227936855289857,1
1568227936825655303,0
1568227936804786181,1
1568227936771112960,1
1568227936763002880,0
1568227936741822467,1
1568227936691519488,1
1568227936653971456,1
1568227936628768772,1
1568227936624320512,0
1568227936620400646,0
1568227936569786368,1
1568227936544739329,0
1568227936528138241,1
1568227936431489025,1
1568227936393900033,0
1568227936377131008,1
1568227936368484352,0
1568227936360366082,1
1568227936356167681,0
1568227936347557888,0
1568227936297156608,1
1568227936289050625,0
1568227936238444544,0
1568227936205000704,1
1568227936200957952,0
1568227936179724289,1
1568227936108683265,1
1568227936053993473,0
1568227936049807361,0
1568227936037212168,1
1568227936024596482,1
1568227936003850240,0
1568227935982698500,0
1568227935961903107,0
1568227935915749377,1
1568227935911297024,0
1568227935898968064,0
1568227935898722307,1
1568227935827513344,1
1568227935722553347,0
1568227935709978626,0
1568227935693201408,0
1568227935689052161,0
1568227935659892737,0
1568227935609405440,0
1568227935576018945,0
1568227935563169792,0
1568227935559241728,1
1568227935546671106,0
1568227935546490884,0
1568227935529881600,0
1568227935517306880,0
1568227935500357632,0
1568227935428960263,0
1568227935387090946,1
1568227935328374785,0
1568227935315705858,0
1568227935307563008,0
1568227935286624256,1
1568227935248842752,0
1568227935248678913,0
1568227935210901506,0
1568227935194353668,0
1568227935156375553,0
1568227935135358976,0
1568227935055642627,1
1568227935047528456,0
1568227935022112768,0
1568227934963470336,0
1568227934955077635,0
1568227934950899717,0
1568227934934298626,0
1568227934904745985,0
1568227934883692547,0
1568227934825226240,0
1568227934770704385,0
1568227934757953537,0
1568227934670036993,0
1568227934636236800,0
1568227934606958595,0
1568227934606950401,0
1568227934560985089,0
1568227934556622848,1
1568227934556545031,0
1568227934548250625,1
1568227934548140040,1
1568227934539849730,0
1568227934518874113,1
1568227934506295298,1
1568227934455975936,1
1568227934426599424,1
1568227934409736198,1
1568227934405640192,0
1568227934355468289,1
1568227934346903558,0
1568227934342713345,1
1568227934321639426,0
1568227934254809088,0
1568227934241947649,0
1568227934237777921,1
1568227934233849856,0
1568227934221246466,1
1568227934191890433,1
1568227934179147776,0
1568227934170759168,0
1568227934166548481,0
1568227934162358278,0
1568227934145581056,1
1568227934145478656,1
1568227934120583174,1
1568227934053203970,1
1568227934019944449,0
1568227934007361538,0
1568227933889634308,1
1568227933872865281,1
1568227933860372480,1
1568227933856071682,0
1568227933814198273,0
1568227933789069314,1
1568227933751312384,0
1568227933738729472,0
1568227933738639360,1
1568227933713571840,0
1568227933688582144,0
1568227933679980546,0
1568227933646454786,1
1568227933604704258,1
1568227933604483076,1
1568227933587750912,1
1568227933587652608,1
1568227933558284289,0
1568227933445148673,0
1568227933386326017,1
1568227933336080385,0
1568227933306724352,1
1568227933294305280,0
1568227933285662720,0
1568227933281558530,1
1568227933269147651,0
1568227933243998208,0
1568227933243981827,1
1568227933180813313,1
1568227933160108034,1
1568227933155905537,0
1568227933151719426,1
1568227933151453184,0
1568227933134659585,0
1568227933130563586,0
1568227933025714178,1
1568227933004742656,1
1568227933000433665,0
1568227932979744768,0
1568227932925042688,0
1568227932908433409,1
1568227932904071170,1
1568227932895838212,0
1568227932878868480,1
1568227932866322432,0
1568227932862283782,1
1568227932853927937,1
1568227932765822976,1
1568227932753260544,0
1568227932744859648,0
1568227932728082432,0
1568227932723617794,0
1568227932719685633,0
1568227932715327488,0
1568227932677586945,0
1568227932673347591,1
1568227932639825922,1
1568227932593655808,0
1568227932568690690,1
1568227932560322560,0
1568227932534935552,1
1568227932526493696,0
1568227932514013184,1
1568227932505620481,0
1568227932497186820,0
1568227932463665154,1
1568227932438405127,1
1568227932425838592,0
1568227932413255681,1
1568227932354617344,1
1568227932354535424,0
1568227932308656128,0
1568227932295888896,1
1568227932258316288,1
1568227932249653248,1
1568227932241379328,1
1568227932232884225,0
1568227932195401728,1
1568227932190933004,1
1568227932161581057,1
1568227932157648902,1
1568227932132319233,0
1568227932132212738,1
1568227932107149312,1
1568227932103114752,1
1568227932086091776,0
1568227932023422978,0
1568227932023177219,1
1568227931960541188,0
1568227931956346880,0
1568227931956330496,0
1568227931947671558,1
1568227931935195136,0
1568227931909922817,1
1568227931813470209,0
1568227931796951041,1
1568227931767578624,0
1568227931679522816,0
1568227931675303938,0
1568227931671113728,1
1568227931658555392,1
1568227931654078470,1
1568227931599806468,0
1568227931586961408,0
1568227931578826754,0
1568227931566264322,0
1568227931545284609,0
1568227931536728066,0
1568227931507269632,1
1568227931440431111,0
1568227931331117056,1
1568227931327184897,1
1568227931293622272,1
1568227931264290816,0
1568227931259797504,1
1568227931180376064,1
1568227931113111553,1
1568227931109076992,1
1568227931108818944,1
1568227931062947840,0
1568227931029381128,1
1568227931025014785,0
1568227931000029184,1
1568227930999865346,0
1568227930886778886,0
1568227930849030144,1
1568227930836455425,0
1568227930836180992,1
1568227930807095296,1
1568227930719031299,0
1568227930714546176,0
1568227930693836804,0
1568227930693672960,1
1568227930689470473,0
1568227930672664577,1
1568227930588733441,0
1568227930496503808,1
1568227930488340490,0
1568227930475745285,0
1568227930458959872,0
1568227930446209024,0
1568227930417041408,1
1568227930417037316,0
1568227930379100162,1
1568227930278338561,1
1568227930274398209,1
1568227930274144256,0
1568227930253172737,0
1568227930249269249,1
1568227930249232385,0
1568227930236657664,1
1568227930173571074,0
1568227930165354501,0
1568227930160996360,1
1568227930160906241,1
1568227930156695552,1
1568227930001604609,1
1568227929980604416,0
1568227929955385346,0
1568227929934659584,0
1568227929905328128,1
1568227929871781890,0
1568227929871765504,1
1568227929812881410,1
1568227929750118401,1
1568227929674358784,1
1568227929657643011,0
1568227929594949632,1
1568227929544445953,1
1568227929540251650,1
1568227929527549952,0
1568227929468948480,0
1568227929456521218,0
1568227929435344898,0
1568227929422807042,0
1568227929418567681,0
1568227929401819138,1
1568227929376657410,0
1568227929372385280,1
1568227929368461315,1
1568227929309741058,1
1568227929276006401,0
1568227929263407107,0
1568227929217277955,1
1568227929175236609,0
1568227929150078977,0
1568227929133559808,1
1568227929112592387,1
1568227929112322048,0
1568227929074827264,0
1568227929066295297,0
1568227929003376645,0
1568227928965791745,0
1568227928961343489,0
1568227928856735745,0
1568227928852381696,0
1568227928831565824,0
1568227928831295493,1
1568227928789422080,1
1568227928781033474,1
1568227928760283143,1
1568227928743317507,0
1568227928734851078,0
1568227928718319617,1
1568227928684793859,1
1568227928668008448,0
1568227928592494592,0
1568227928546099202,0
1568227928537763840,0
1568227928496041985,1
1568227928428748803,1
1568227928420536321,0
1568227928382775303,0
1568227928369938436,1
1568227928348958720,0
1568227928340570113,0
1568227928294440963,0
1568227928269377537,0
1568227928260894727,0
1568227928244207619,1
1568227928235966464,1
1568227928214839296,0
1568227928202444800,0
1568227928160231425,1
1568227928151842819,1
1568227928135049218,0
1568227928122458114,1
1568227928042885120,1
1568227928022093825,0
1568227928005279744,0
1568227927958888448,0
1568227927946305536,1
1568227927938199559,0
1568227927913005056,0
1568227927912751106,0
1568227927891886086,1
1568227927862480896,1
1568227927858335744,1
1568227927828975616,0
1568227927707320320,0
1568227927698849792,1
1568227927665303553,0
1568227927631724547,1
1568227927619166214,0
1568227927611043843,1
1568227927585882114,1
1568227927568818176,1
1568227927510351872,0
1568227927489392642,0
1568227927468154881,0
1568227927447293955,1
1568227927397138433,1
1568227927384522753,0
1568227927350980615,1
1568227927321448448,0
1568227927321354240,0
1568227927304859648,0
1568227927300665345,0
1568227927292010497,1
1568227927258550274,0
1568227927220953089,0
1568227927208116225,1
1568227927191429121,1
1568227927183228931,1
1568227927149662211,1
1568227927141261315,0
1568227927120019462,0
1568227927057113088,0
1568227927048716288,0
1568227927040602112,0
1568227927036407809,1
1568227927023575041,0
1568227926998503428,0
1568227926998454273,1
1568227926956560385,0
1568227926935470080,0
1568227926931374080,1
1568227926927364098,1
1568227926923001857,1
1568227926922993664,1
1568227926851600385,0
1568227926847406080,0
1568227926826680323,0
1568227926797127682,1
1568227926792966145,1
1568227926759317504,1
1568227926717366272,1
1568227926684082177,1
1568227926662856704,0
1568227926658920449,1
1568227926599942145,0
1568227926591639553,1
1568227926558244868,0
1568227926507921408,1
1568227926486941697,0
1568227926432432128,1
1568227926352756736,0
1568227926306623492,1
1568227926298034180,1
1568227926230925313,1
1568227926180757507,0
1568227926088237056,1
1568227926084309000,0
1568227926058975235,0
1568227926042091520,0
1568227926029615106,0
1568227926000238592,0
1568227925983465474,0
1568227925958479875,0
1568227925924761600,0
1568227925845229570,0
1568227925840773120,0
1568227925819793409,1
1568227925757145089,0
1568227925752684549,0
1568227925727789058,0
1568227925677461506,0
1568227925660520452,0
1568227925660499969,0
1568227925606137857,0
1568227925605974018,0
1568227925589217280,1
1568227925580992513,0
1568227925543223296,0
1568227925484359684,0
1568227925450711040,1
1568227925409034240,1
1568227925350092801,0
1568227925333364736,0
1568227925287215104,1
1568227925261950983,0
1568227925245272066,1
1568227925241069569,0
1568227925232599041,1
1568227925178327043,0
1568227925161562113,1
1568227925148766209,0
1568227925148696576,0
1568227925128003585,0
1568227925094170624,1
1568227925081657345,0
1568227925048152069,1
1568227925039943680,1
1568227925022982144,0
1568227925014769671,0
1568227925010558976,0
1568227924951670785,0
1568227924934795265,0
1568227924867969026,0
1568227924838416388,0
1568227924804788226,0
1568227924733530118,1
1568227924708585472,0
1568227924700168193,1
1568227924699906049,1
1568227924679049219,0
1568227924624433152,0
1568227924616036353,0
1568227924616036352,0
1568227924603719681,0
1568227924586934272,1
1568227924578279425,0
1568227924578279424,1
1568227924557598721,0
1568227924524036098,0
1568227924515647489,0
1568227924440133634,0
1568227924431572992,0
1568227924410789888,1
1568227924377042945,1
1568227924347654151,0
1568227924343668736,0
1568227924322521088,1
1568227924280492032,0
1568227924230258688,0
1568227924167245830,0
1568227924163141632,0
1568227924129587201,0
1568227924112728065,1
1568227924087799810,1
1568227924074979329,0
1568227924020531201,0
1568227923995287556,0
1568227923991085061,0
1568227923890405377,1
